date_key,brand_key,channel_key,market_key,mmm_contribution_pct,mmm_incremental_revenue_eur,mmm_roas,saturation_index,optimal_spend_eur,marginal_roas,spend_eur,revenue_eur
20240101,1,6,4,0.021775847800012984,10282.23,0.5474302976352732,0.8908425353178823,21084.22,0.361,18782.72,472185.06
20240101,2,1,1,0.023182411385868622,7253.78,0.36821330420295695,0.8378093897029084,23513.63,0.254,19699.94,312900.15
20240101,2,1,2,0.022228764056140677,7825.08,0.39174269901702374,0.8333044788908547,23970.89,0.271,19975.05,352024.97
20240101,2,1,3,0.02428053310218686,10594.03,0.4244943867047164,0.8322971092332386,29985.47,0.294,24956.82,436317.85
20240101,2,1,4,0.022088878655955164,6909.46,0.37126675801294967,0.8652360203745753,21509.16,0.25,18610.5,312802.66
20240101,2,2,1,0.022752114372588186,7119.14,0.4234455381471187,0.8239418569604776,20404.85,0.295,16812.41,312900.15
20240101,2,2,2,0.023534921400604054,8284.88,0.4505041804783406,0.9350573280793187,19667.5,0.286,18390.24,352024.97
20240101,2,2,3,0.024613226344051706,10739.19,0.4881685208469136,0.9094947141341048,24188.09,0.317,21998.94,436317.85
20240101,2,2,4,0.02257320957564747,7060.96,0.4269570386029156,0.8158235897112085,20271.38,0.299,16537.87,312802.66
20240101,2,3,1,0.02026713633726286,6341.59,0.3498028577354344,0.8598726960547161,21083.4,0.237,18129.04,312900.15
20240101,2,3,2,0.020421307045349654,7188.81,0.37215556710573455,0.8940676377515056,21605.39,0.245,19316.68,352024.97
20240101,2,3,3,0.020901620229380944,9119.75,0.40326984754478434,0.813143985157059,27811.2,0.283,22614.51,436317.85
20240101,2,3,4,0.019749480391247312,6177.69,0.35270370260413214,0.9254884969406195,18925.4,0.226,17515.24,312802.66
20240101,2,4,1,0.033940188267726934,10619.89,0.31298128370220024,0.8734847860783607,38846.0,0.21,33931.39,312900.15
20240101,2,4,2,0.03524127848089867,12405.81,0.33298154025780563,0.8600433244797623,43319.62,0.225,37256.75,352024.97
20240101,2,4,3,0.03807627856618748,16613.36,0.36082020149719873,0.84845875975109,54267.01,0.247,46043.32,436317.85
20240101,2,4,4,0.034809262811256146,10888.43,0.315576664015711,0.8796597136814108,39223.44,0.21,34503.28,312802.66
20240101,2,5,1,0.014504435360609445,4538.44,0.33139176157294326,0.8910134129330447,15370.24,0.219,13695.09,312900.15
20240101,2,5,2,0.015146794842422685,5332.05,0.35256882863212907,0.8943536035103696,16909.9,0.232,15123.43,352024.97
20240101,2,5,3,0.015730963104076536,6863.7,0.38204488667009173,0.8250206075022789,21776.05,0.266,17965.69,436317.85
20240101,2,5,4,0.014720463054885788,4604.6,0.33414003171159146,0.8217719520143788,16769.19,0.233,13780.45,312802.66
20240101,2,6,1,0.02005582291986757,6275.47,0.40503496593765836,0.843458530289033,18369.19,0.278,15493.65,312900.15
20240101,2,6,2,0.021338457894052233,7511.67,0.430917138887391,0.8193273380939914,21275.77,0.301,17431.82,352024.97
20240101,2,6,3,0.022670789196453916,9891.67,0.46694370147838965,0.8256513291616566,25657.15,0.325,21183.86,436317.85
20240101,2,6,4,0.020345639004476498,6364.17,0.40839340247942846,0.8896276717208623,17516.8,0.27,15583.43,312802.66
20240101,3,1,1,0.0227946500970378,10627.8,0.5116446111658861,0.8167057159224635,25433.69,0.359,20771.84,466240.98
20240101,3,1,2,0.023242806599069687,12026.65,0.525943036266942,0.9278923252220433,24643.84,0.336,22866.83,517435.36
20240101,3,1,3,0.02430069228948237,15905.91,0.5805197407391322,0.8883265945550931,30843.87,0.384,27399.43,654545.55
20240101,3,1,4,0.02319179618926019,10803.94,0.5031821651577484,0.8728011001460547,24600.37,0.337,21471.23,465851.8
20240101,3,2,1,0.023636618128247758,11020.36,0.588391133843932,0.9031525579995832,20738.08,0.384,18729.649999999998,466240.98
20240101,3,2,2,0.024436153725559073,12644.13,0.6048347054068146,0.8808162880080628,23733.78,0.403,20905.1,517435.36
20240101,3,2,3,0.025662996257479708,16797.6,0.6675977276177743,0.8395230039805278,29970.9,0.459,25161.260000000002,654545.55
20240101,3,2,4,0.022967561786817182,10699.48,0.5786599315309274,0.9311492152252396,19857.29,0.369,18490.1,465851.8
20240101,3,3,1,0.01988420237105713,9270.83,0.48606222088003465,0.8894529446602529,21443.9,0.321,19073.34,466240.98
20240101,3,3,2,0.020996361748451053,10864.26,0.4996461078067376,0.9499471375646582,22889.6,0.314,21743.91,517435.36
20240101,3,3,3,0.02294341470964091,15017.51,0.5514937050620606,0.9099594721217119,29925.08,0.358,27230.61,654545.55
20240101,3,3,4,0.021154989634042415,9855.09,0.47802302541429503,0.8823516823930259,23365.23,0.318,20616.35,465851.8
20240101,3,4,1,0.03647401393159392,17005.68,0.4348978459287978,0.8751713572388571,44680.05,0.291,39102.7,466240.98
20240101,3,4,2,0.03674607780960312,19013.72,0.4470516703318045,0.854529008547225,49771.71,0.304,42531.37,517435.36
20240101,3,4,3,0.03897233737208968,25509.17,0.4934417122114065,0.9169223259797691,56380.37,0.319,51696.42,654545.55
20240101,3,4,4,0.036559674128124005,17031.39,0.42770514610601595,0.8119238650613219,49044.5,0.301,39820.4,465851.8
20240101,3,5,1,0.015542220248421751,7246.42,0.46048017813182723,0.8665824130136099,18159.45,0.31,15736.66,466240.98
20240101,3,5,2,0.015639325460865296,8092.34,0.4733486430111477,0.9135184208515479,18714.39,0.307,17095.94,517435.36
20240101,3,5,3,0.017310162753379044,11330.29,0.5224676071457721,0.8758861911099174,24759.05,0.349,21686.11,654545.55
20240101,3,5,4,0.014827011508810313,6907.19,0.4528642696838429,0.8657087557185182,17618.2,0.305,15252.23,465851.8
20240101,3,6,1,0.020517308452809104,9566.01,0.5628091004830292,0.8255723474136901,20588.02,0.392,16996.9,466240.98
20240101,3,6,2,0.022361440470554623,11570.6,0.5785375209877728,0.838930752077639,23839.56,0.398,19999.74,517435.36
20240101,3,6,3,0.023334403541510593,15273.43,0.6385717767833663,0.9448230311701681,25314.91,0.403,23918.11,654545.55
20240101,3,6,4,0.02110003653522429,9829.49,0.5535006084317776,0.8117430234859555,21877.33,0.389,17758.77,465851.8
20240101,4,1,1,0.021686381175599734,6862.52,0.3885759842905346,0.8155143935437426,21655.89,0.273,17660.69,316443.76
20240101,4,1,2,0.022519526804127214,7954.05,0.40426595999347403,0.8250880954647453,23846.29,0.281,19675.29,353206.8
20240101,4,1,3,0.021694991288362952,9498.18,0.4417026762080325,0.8741739407578931,24598.72,0.296,21503.56,437805.2
20240101,4,1,4,0.022389222129350263,6981.3,0.3827763001416228,0.9321311115142936,19566.55,0.244,18238.59,311815.21
20240101,4,2,1,0.0222161751585811,7030.17,0.4468624720240982,0.9142837051634691,17207.23,0.289,15732.29,316443.76
20240101,4,2,2,0.0231435804746681,8174.47,0.4649054659365708,0.8814961352313097,19946.86,0.309,17583.08,353206.8
20240101,4,2,3,0.024633238709818886,10784.56,0.5079580994008817,0.9425536477161792,22525.19,0.321,21231.2,437805.2
20240101,4,2,4,0.021864295843682543,6817.62,0.44019264182605544,0.8963599975923918,17278.56,0.289,15487.81,311815.21
20240101,4,3,1,0.018972723620778616,6003.8,0.36914748929534996,0.9307029731752707,17474.92,0.236,16263.960000000001,316443.76
20240101,4,3,2,0.020613164865455592,7280.71,0.38405250878408065,0.9161238973462857,20693.26,0.248,18957.59,353206.8
20240101,4,3,3,0.021838456921023323,9560.99,0.41961754679940894,0.8260637219873521,27582.63,0.292,22785.01,437805.2
20240101,4,3,4,0.01943333681509635,6059.61,0.3636371819545136,0.8075734255025074,20634.52,0.257,16663.89,311815.21
20240101,4,4,1,0.0344488701562641,10901.13,0.3302898310969879,0.8519933523085444,38738.26,0.225,33004.74,316443.76
20240101,4,4,2,0.03518847881750861,12428.81,0.3436258626028488,0.8922318970140366,40538.34,0.227,36169.6,353206.8
20240101,4,4,3,0.03780791091563097,16552.5,0.3754473215822839,0.8642793850689857,51010.6,0.253,44087.41,437805.2
20240101,4,4,4,0.034903909915106446,10883.57,0.32535975137275913,0.8020657024388149,41705.91,0.231,33450.88,311815.21
20240101,4,5,1,0.014711650499918216,4655.41,0.3497187096929282,0.9155658722789642,14539.5,0.226,13311.87,316443.76
20240101,4,5,2,0.014877743010610215,5254.92,0.3638392934417229,0.8402879430676538,17188.12,0.25,14442.97,353206.8
20240101,4,5,3,0.015324304051208163,6709.06,0.39753222921210635,0.9066264623358373,18614.91,0.259,16876.77,437805.2
20240101,4,5,4,0.013823315418128574,4310.32,0.3444981889212492,0.9464034885348077,13220.45,0.217,12511.88,311815.21
20240101,4,6,1,0.020379450680272537,6448.95,0.4274335033845652,0.9394415632691768,16060.19,0.271,15087.61,316443.76
20240101,4,6,2,0.020012015623708263,7068.38,0.44469232129117414,0.9172781377193433,17328.43,0.287,15894.99,353206.8
20240101,4,6,3,0.022649456881736443,9916.05,0.48587295730797553,0.8834611495319659,23100.88,0.323,20408.73,437805.2
20240101,4,6,4,0.02004956717794491,6251.76,0.42105376588862126,0.9370514845699016,15845.33,0.267,14847.89,311815.21
20240101,5,1,1,0.021793842674449206,10180.51,0.5271906444401522,0.8643930855249552,22340.38,0.356,19310.87,467127.81
20240101,5,1,2,0.02343556168445513,12157.75,0.5450356266424703,0.8678145536654938,25704.04,0.367,22306.34,518773.57
20240101,5,1,3,0.023997058296568723,15862.17,0.6064165075646418,0.8972947940393534,29151.2,0.398,26157.22,661004.77
20240101,5,1,4,0.022746701376468594,10651.45,0.5260364965306072,0.867931354188947,23329.61,0.354,20248.5,468263.5
20240101,5,2,1,0.023489310131203707,10972.51,0.6062692800085754,0.8747884131104118,20688.9,0.406,18098.41,467127.81
20240101,5,2,2,0.024075860302597913,12489.92,0.626790995229031,0.8504973420317505,23429.55,0.428,19926.77,518773.57
20240101,5,2,3,0.025313039722844967,16732.04,0.6973789999062217,0.8155714481413459,29418.33,0.489,23992.75,661004.77
20240101,5,2,4,0.022744352271744435,10650.35,0.604941728701923,0.9020721613459569,19516.82,0.396,17605.579999999998,468263.5
20240101,5,3,1,0.02046624027800871,9560.35,0.5008313705932644,0.863765180629067,22099.71,0.338,19088.96,467127.81
20240101,5,3,2,0.02027192711455983,10516.54,0.5177840022017984,0.8194412168159444,24786.0,0.362,20310.67,518773.57
20240101,5,3,3,0.022209113559044362,14680.33,0.5760957050833024,0.9054377537637965,28143.79,0.376,25482.45,661004.77
20240101,5,3,4,0.020502516211492034,9600.58,0.4997347921931567,0.8323249521804211,23081.55,0.346,19211.35,468263.5
20240101,5,4,1,0.03594819156667209,16792.4,0.4481122068440091,0.8808303491363555,42543.55,0.298,37473.65,467127.81
20240101,5,4,2,0.03689391886329136,19139.59,0.46328037123252885,0.9507078441033165,43455.19,0.291,41313.19,518773.57
20240101,5,4,3,0.039285147669963105,25967.67,0.515453990561403,0.8174007926045211,61632.25,0.361,50378.25,661004.77
20240101,5,4,4,0.0354506170137113,16600.23,0.4471309940984914,0.858588580011725,43240.85,0.303,37126.1,468263.5
20240101,5,5,1,0.015177066850290931,7089.63,0.4744715623444,0.8040089170747561,18584.57,0.336,14942.16,467127.81
20240101,5,5,2,0.014633513422821444,7591.48,0.4905324373223055,0.8374218704766585,18480.53,0.338,15476.0,518773.57
20240101,5,5,3,0.016190579078574574,10702.05,0.5457745760602828,0.8485334189558353,23109.19,0.373,19608.92,661004.77
20240101,5,5,4,0.014757737897572627,6910.51,0.4734328542263267,0.8440468404767316,17293.59,0.325,14596.6,468263.5
20240101,5,6,1,0.02031833643130774,9491.26,0.5799100372828375,0.80233286059751,20398.99,0.411,16366.78,467127.81
20240101,5,6,2,0.02205611592741704,11442.13,0.5995390067949077,0.8689836674665222,21962.3,0.403,19084.88,518773.57
20240101,5,6,3,0.023215944417466154,15345.85,0.667058026269633,0.878582842076158,26184.52,0.445,23005.27,661004.77
20240101,5,6,4,0.02120966079995558,9931.71,0.5786398071765783,0.9046500914986381,18972.96,0.378,17163.89,468263.5
20240101,6,1,1,0.01932258368671288,3848.61,0.30144628989241923,0.868042972619607,14707.97,0.203,12767.15,199176.78
20240101,6,1,2,0.02102405775948055,4556.03,0.3066247606612983,0.8649078608990038,17179.46,0.207,14858.65,216705.55
20240101,6,1,3,0.021539043016371464,5894.79,0.3279160816442782,0.8359892835003387,21503.29,0.226,17976.52,273679.29
20240101,6,1,4,0.020016485563041364,3923.51,0.2947343829110834,0.8622511769140885,15438.68,0.199,13312.02,196013.93
20240101,6,2,1,0.021413289239840105,4265.03,0.3466633179144426,0.8726759312589196,14098.12,0.232,12303.09,199176.78
20240101,6,2,2,0.021529443985167894,4665.55,0.35261809802156574,0.8172090363097783,16190.68,0.247,13231.17,216705.55
20240101,6,2,3,0.022086691323994594,6044.67,0.377103190298717,0.8931639266800991,17946.56,0.248,16029.220000000001,273679.29
20240101,6,2,4,0.021060237912683046,4128.1,0.3389450590594174,0.8355831874289917,14575.76,0.234,12179.26,196013.93
20240101,6,3,1,0.01775111536595782,3535.61,0.28637394875965183,0.8392881421377217,14710.24,0.197,12346.13,199176.78
20240101,6,3,2,0.018184859594043624,3940.76,0.29129341116414326,0.8917423875392612,15170.85,0.192,13528.49,216705.55
20240101,6,3,3,0.02054550784606318,5622.88,0.3115201766666796,0.8542529703942622,21129.35,0.212,18049.81,273679.29
20240101,6,3,4,0.018711731355011352,3667.76,0.279997923543656,0.9164691362861677,14293.16,0.181,13099.24,196013.93
20240101,6,4,1,0.032789615335683205,6530.93,0.2562298537069179,0.9462493331516709,26936.41,0.161,25488.56,199176.78
20240101,6,4,2,0.032798052472583196,7107.52,0.26063092491356943,0.8554533092208348,31878.35,0.177,27270.44,216705.55
20240101,6,4,3,0.03445426944800975,9429.42,0.2787286237023764,0.8970068228508762,37714.44,0.183,33830.11,273679.29
20240101,6,4,4,0.031719327294748904,6217.43,0.25052432399979535,0.8502375886889284,29189.1,0.171,24817.67,196013.93
20240101,6,5,1,0.012686418567465546,2526.84,0.27130181580800883,0.9369725369632816,9940.27,0.172,9313.76,199176.78
20240101,6,5,2,0.01304013672007939,2825.87,0.2759625197142592,0.8808713357780834,11624.91,0.184,10240.05,216705.55
20240101,6,5,3,0.014724753195610821,4029.86,0.2951240589389812,0.9285101325024785,14706.14,0.189,13654.8,273679.29
20240101,6,5,4,0.013123506069186,2572.39,0.2652610238843093,0.9093285698880872,10664.55,0.172,9697.58,196013.93
20240101,6,6,1,0.018139062193896296,3612.88,0.3315913425444079,0.9052537649739031,12035.94,0.216,10895.58,199176.78
20240101,6,6,2,0.018603769031296152,4031.54,0.3372872053838251,0.8508255673907287,14048.52,0.23,11952.84,216705.55
20240101,6,6,3,0.020431725031148686,5591.74,0.36070738574971856,0.8263476660781754,18759.84,0.251,15502.15,273679.29
20240101,6,6,4,0.017756799223402134,3480.58,0.32420826723722784,0.8778513161681973,12229.44,0.216,10735.63,196013.93
20240101,7,1,1,0.021683608780318265,9944.76,0.5363826709427295,0.8366860941318225,22159.35,0.37,18540.42,458630.3
20240101,7,1,2,0.022551071876559997,11467.11,0.5558417599079406,0.9357643653161319,22046.33,0.353,20630.170000000002,508495.12
20240101,7,1,3,0.024385014834364862,16077.21,0.6201687012733023,0.8750457371615281,29625.8,0.415,25923.93,659306.96
20240101,7,1,4,0.021241489921692402,9729.53,0.5399307212668619,0.8466900313539129,21282.83,0.369,18019.96,458043.67
20240101,7,2,1,0.02317014379555821,10626.53,0.6168403051889553,0.9111572783163169,18907.12,0.4,17227.36,458630.3
20240101,7,2,2,0.023684396420559552,12043.4,0.639218462890681,0.811832766281623,23207.76,0.45,18840.82,508495.12
20240101,7,2,3,0.024746030286105277,16315.23,0.7131938789025668,0.8946153644604121,25571.09,0.469,22876.29,659306.96
20240101,7,2,4,0.023026800042886743,10547.28,0.6209202232592531,0.9048441155539266,18772.88,0.405,16986.53,458043.67
20240101,7,3,1,0.019264121886408293,8835.11,0.5095636436201811,0.8111324176860062,21375.77,0.359,17338.58,458630.3
20240101,7,3,2,0.020247313287883668,10295.66,0.528049721195311,0.8264648196996626,23591.47,0.367,19497.52,508495.12
20240101,7,3,3,0.02119376989437515,13973.2,0.5891601646909514,0.836024949813088,28368.95,0.407,23717.15,659306.96
20240101,7,3,4,0.01950807441569927,8935.55,0.5129342164328611,0.855932902921494,20352.6,0.348,17420.46,458043.67
20240101,7,4,1,0.03555373467474783,16306.02,0.45592535874090273,0.9286222639274501,38513.69,0.291,35764.67,458630.3
20240101,7,4,2,0.03589959722720643,18254.77,0.4724655610841869,0.9420799064485131,41012.71,0.299,38637.25,508495.12
20240101,7,4,3,0.03849798582438748,25381.99,0.5271433665620839,0.8135591988911955,59184.47,0.37,48150.07,659306.96
20240101,7,4,4,0.035116215010677916,16084.76,0.4589411981554197,0.8533785448740612,41069.16,0.312,35047.54,458043.67
20240101,7,5,1,0.015042028405013797,6898.73,0.4827443118402592,0.9484376047365302,15067.57,0.303,14290.65,458630.3
20240101,7,5,2,0.01495025163663321,7602.13,0.5002579554921488,0.8037380508357143,18907.18,0.354,15196.42,508495.12
20240101,7,5,3,0.016505968631060713,10882.5,0.5581516295257981,0.8858483815200922,22009.85,0.37,19497.39,659306.96
20240101,7,5,4,0.014980449353224333,6861.7,0.48593750663926444,0.9403042820165693,15016.99,0.308,14120.54,458043.67
20240101,7,6,1,0.020414067714235193,9362.51,0.5900212312887059,0.8635220594677517,18376.01,0.398,15868.09,458630.3
20240101,7,6,2,0.02164032567313527,11004.0,0.6114264060195831,0.903058925537477,19929.22,0.399,17997.26,508495.12
20240101,7,6,3,0.023187211613843725,15287.49,0.682185476033018,0.8278632747648801,27069.18,0.474,22409.579999999998,659306.96
20240101,7,6,4,0.020782341561449806,9519.22,0.5939241324534383,0.859140969989483,18655.46,0.402,16027.67,458043.67
20240101,8,1,1,0.019808540745650142,3872.83,0.3080539806171213,0.8709385787649525,14434.91,0.207,12571.92,195513.13999999998
20240101,8,1,2,0.02117453389233469,4697.73,0.32344490689580385,0.8025073017746378,18098.34,0.229,14524.05,221857.54
20240101,8,1,3,0.021019518658209866,5794.7,0.3501822310935618,0.8563747837413892,19322.93,0.238,16547.670000000002,275681.86
20240101,8,1,4,0.02011247295008307,4058.94,0.3143560369023352,0.8489813738434268,15208.72,0.215,12911.92,201812.08
20240101,8,2,1,0.020503378954478457,4008.68,0.3542623129016037,0.823702960668072,13737.44,0.247,11315.57,195513.13999999998
20240101,8,2,2,0.021336574812828087,4733.68,0.371961597515688,0.8467469837833235,15029.59,0.255,12726.26,221857.54
20240101,8,2,3,0.022353556378355836,6162.47,0.4027094883718499,0.9099251130083592,16817.34,0.262,15302.52,275681.86
20240101,8,2,4,0.02013655475925921,4063.8,0.36150912579695604,0.8239682996928043,13642.77,0.252,11241.21,201812.08
20240101,8,3,1,0.016792119445271043,3283.08,0.2926513584824931,0.8358635098011896,13421.33,0.202,11218.4,195513.13999999998
20240101,8,3,2,0.01759146883175573,3902.8,0.3072724882158938,0.9155919284159808,13872.37,0.199,12701.43,221857.54
20240101,8,3,3,0.0188518388551209,5197.11,0.3326729517074332,0.8457408653557251,18471.71,0.228,15622.28,275681.86
20240101,8,3,4,0.017043528811555783,3439.59,0.29863851489506904,0.8455328898732681,13621.67,0.205,11517.57,201812.08
20240101,8,4,1,0.03206234629549707,6268.61,0.261846262579344,0.8332833851437029,28729.77,0.181,23940.04,195513.13999999998
20240101,8,4,2,0.032014598196662594,7102.68,0.2749281198760736,0.8494329755050548,30414.03,0.188,25834.68,221857.54
20240101,8,4,3,0.03380726610013441,9320.05,0.29765457754834224,0.8454968095025546,37033.41,0.204,31311.63,275681.86
20240101,8,4,4,0.03248943274357016,6556.76,0.2672028578752337,0.9394993091159556,26118.71,0.169,24538.51,201812.08
20240101,8,5,1,0.013186121403400305,2578.06,0.27724831536315675,0.8937796044537402,10403.84,0.183,9298.74,195513.13999999998
20240101,8,5,2,0.013615448904734092,3020.69,0.2911006197484964,0.8602969522967832,12061.87,0.197,10376.79,221857.54
20240101,8,5,3,0.014682939240180694,4047.82,0.31516364245088,0.9229187790083953,13916.23,0.202,12843.55,275681.86
20240101,8,5,4,0.012802305986836864,2583.66,0.2829200667533935,0.8534340643936138,10700.44,0.193,9132.12,201812.08
20240101,8,6,1,0.01800523483997035,3520.26,0.338859936044911,0.900188901597865,11540.4,0.222,10388.54,195513.13999999998
20240101,8,6,2,0.018046129962497555,4003.67,0.3557897468299311,0.8974399668232461,12538.9,0.234,11252.91,221857.54
20240101,8,6,3,0.019876208031968445,5479.51,0.38520037483066893,0.8764159650249091,16230.98,0.257,14225.09,275681.86
20240101,8,6,4,0.01828750786375127,3690.64,0.345792185889628,0.8243856886088327,12946.61,0.241,10673.0,201812.08
20240201,1,1,1,0.02366445648016187,10825.95,0.48930272457815194,0.8030376060360134,27551.96,0.347,22125.26,457477.23
20240201,1,1,2,0.02339904656153359,11568.98,0.5015074727733727,0.8257305641950433,27936.97,0.349,23068.41,494421.0
20240201,1,1,3,0.024156201783232467,15144.98,0.5605826069253974,0.8806358871388338,30678.4,0.373,27016.5,626960.3200000001
20240201,1,1,4,0.023174112311640644,10424.48,0.48575264195052575,0.926258730423178,23168.98,0.311,21460.47,449832.98
20240201,1,2,1,0.023247626991183802,10635.26,0.5626981762887378,0.8532015252516544,22152.41,0.383,18900.47,457477.23
20240201,1,2,2,0.024060992554927885,11896.26,0.5767335564717244,0.8171601184521982,25242.25,0.404,20626.96,494421.0
20240201,1,2,3,0.02541095423710387,15931.66,0.644670048707375,0.9066874227699785,27256.24,0.42,24712.89,626960.3200000001
20240201,1,2,4,0.022767539187544678,10241.59,0.5586152202287676,0.8910236627639395,20576.21,0.369,18333.89,449832.98
20240201,1,3,1,0.02042527887125661,9344.1,0.4648378134350819,0.8257075374820291,24345.0,0.323,20101.85,457477.23
20240201,1,3,2,0.020704339014726316,10236.66,0.4764321830692243,0.9029934925536727,23794.28,0.311,21486.08,494421.0
20240201,1,3,3,0.023371574775258502,14653.05,0.5325537013137346,0.8295062761607189,33169.96,0.369,27514.69,626960.3200000001
20240201,1,3,4,0.020613784253880187,9272.76,0.46146473184537423,0.9059610991358418,22179.97,0.301,20094.19,449832.98
20240201,1,4,1,0.036313676201982774,16612.68,0.41590748465133376,0.9066662762458679,44055.03,0.271,39943.21,457477.23
20240201,1,4,2,0.037072818508922564,18329.58,0.4262813968210261,0.8251871932687378,52107.91,0.297,42998.78,494421.0
20240201,1,4,3,0.03968153837869675,24878.75,0.4764953233886113,0.8139135198130111,64149.26,0.335,52211.95,626960.3200000001
20240201,1,4,4,0.036807150067120466,16557.07,0.41288957139665156,0.8728219978112237,45943.48,0.277,40100.48,449832.98
20240201,1,5,1,0.015306903908638252,7002.56,0.440372695806166,0.8131349804558461,19555.72,0.309,15901.44,457477.23
20240201,1,5,2,0.015706331244020783,7765.54,0.451356562000687,0.9321076711786999,18458.05,0.288,17204.89,494421.0
20240201,1,5,3,0.01680492315685943,10536.02,0.5045244784411488,0.9044659671079188,23088.84,0.329,20883.07,626960.3200000001
20240201,1,5,4,0.015085599103916303,6786.0,0.4371771984968732,0.8565096356789118,18122.75,0.297,15522.31,449832.98
20240201,1,6,1,0.021392387113999097,9786.53,0.538233341711265,0.9493395026050762,19152.99,0.338,18182.69,457477.23
20240201,1,6,2,0.022639147609021464,11193.27,0.5516581132890066,0.8046579211507627,25215.97,0.39,20290.23,494421.0
20240201,1,6,3,0.022626934348891486,14186.19,0.6166409989919841,0.9253239858097835,24862.2,0.395,23005.59,626960.3200000001
20240201,1,6,4,0.021386626654186183,9620.41,0.534328000093309,0.8288189046696842,21723.31,0.371,18004.69,449832.98
20240201,2,1,1,0.021268825324304127,6378.73,0.3722056407967253,0.93207585548994,18386.54,0.237,17137.65,299909.84
20240201,2,1,2,0.0226140624758234,7658.34,0.3898036612839027,0.836936963033899,23474.48,0.269,19646.66,338653.88
20240201,2,1,3,0.023443747950346757,9902.37,0.42556482358113473,0.9117867301568144,25519.97,0.276,23268.77,422388.52
20240201,2,1,4,0.02085349443312998,6325.87,0.3767693065479753,0.9094714159889323,18461.02,0.245,16789.77,303348.2
20240201,2,2,1,0.02203382189794106,6608.16,0.4280364884498368,0.9326801843574102,16552.63,0.273,15438.31,299909.84
20240201,2,2,2,0.02165795354241918,7334.55,0.4482739020741045,0.8505288722451755,19237.16,0.306,16361.76,338653.88
20240201,2,2,3,0.025024733153258993,10570.16,0.4893995894106088,0.8780285334007628,24598.54,0.326,21598.22,422388.52
20240201,2,2,4,0.02203902973546571,6685.5,0.4332846613146889,0.8931712368692659,17275.31,0.285,15429.81,303348.2
20240201,2,3,1,0.020226011924116924,6065.98,0.35359506993814105,0.8936868942078378,19195.94,0.233,17155.16,299909.84
20240201,2,3,2,0.019848820276324605,6721.88,0.3703135656621415,0.9317045829008923,19482.42,0.236,18151.86,338653.88
